apk_name;analysisSeeds;forbiddenMethodErrors;typestateErrorTimeouts(seed);typestateError(seed);typestateError_Cipher;typestateError_PBEParameterSpec;typestateError_SecretKeySpec;typestateError_PBEKeySpec;typestateError_IVParameterSpec;typestateError_AlgorithmParameters;typestateError_DSAGenParameterSpec;typestateError_SecretKey;typestateError_SecretKeyFactory;typestateError_DHParameterSpec;typestateError_DSAParameterSpec;typestateError_DHGenParameterSpec;typestateError_KeyGenerator;typestateError_GCMParameterSpec;typestateError_SecureRandom;typestateError_HMACParameterSpec;typestateError_KeyStore;typestateError_Signature;typestateError_KeyPairGenerator;typestateError_MessageDigest;typestateError_KeyPair;typestateError_Mac;typestateError_RSAKeyGenParameterSpec;typestateError(unit);missingPredicates;missingPredicates_Cipher;missingPredicates_PBEParameterSpec;missingPredicates_SecretKeySpec;missingPredicates_PBEKeySpec;missingPredicates_IVParameterSpec;missingPredicates_AlgorithmParameters;missingPredicates_DSAGenParameterSpec;missingPredicates_SecretKey;missingPredicates_SecretKeyFactory;missingPredicates_DHParameterSpec;missingPredicates_DSAParameterSpec;missingPredicates_DHGenParameterSpec;missingPredicates_KeyGenerator;missingPredicates_GCMParameterSpec;missingPredicates_SecureRandom;missingPredicates_HMACParameterSpec;missingPredicates_KeyStore;missingPredicates_Signature;missingPredicates_KeyPairGenerator;missingPredicates_MessageDigest;missingPredicates_KeyPair;missingPredicates_Mac;missingPredicates_RSAKeyGenParameterSpec;checkedConstraints;internalConstraintViolations;internalConstraintViolations_Cipher;internalConstraintViolations_PBEParameterSpec;internalConstraintViolations_SecretKeySpec;internalConstraintViolations_PBEKeySpec;internalConstraintViolations_IVParameterSpec;internalConstraintViolations_AlgorithmParameters;internalConstraintViolations_DSAGenParameterSpec;internalConstraintViolations_SecretKey;internalConstraintViolations_SecretKeyFactory;internalConstraintViolations_DHParameterSpec;internalConstraintViolations_DSAParameterSpec;internalConstraintViolations_DHGenParameterSpec;internalConstraintViolations_KeyGenerator;internalConstraintViolations_GCMParameterSpec;internalConstraintViolations_SecureRandom;internalConstraintViolations_HMACParameterSpec;internalConstraintViolations_KeyStore;internalConstraintViolations_Signature;internalConstraintViolations_KeyPairGenerator;internalConstraintViolations_MessageDigest;internalConstraintViolations_KeyPair;internalConstraintViolations_Mac;internalConstraintViolations_RSAKeyGenParameterSpec;negationContradictions;callgraphTime(ms);totalTime(ms);typestateTime(ms);typestateTime/NoBoomerang(ms);taintTime(ms);boomerangTime(ms);constraint(ms);visitedMethods;allMethods;max_accesspath
com.RlMobile.MiamiLimoCoach-10F20B1199C1F52A769F12DA31541A499CF09F35BB205F1C73DDCAE93F9DA9A8.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;46509;19253;16794;9700;102;7094;2357;93;2509;5
com.metro.superDoraemonerunadventure-0B630C87C01469CCC8714B8709FD07D7BEA1E9ABBC760363A11D89190F23A87B.apk;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;72394;52449;32762;32358;552;404;19135;60;2408;8
at.apa.pdfwlclient.schaffhausernachrichten-0441040238E3368D18E3A18CBA74AB304EF816E77F5AEF16FF2C1173760DA6B6.apk;30;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;118276;19701;8167;6581;4499;1586;7035;25;6577;0
com.arisharya.felicitacionnavidad-1225EC3F33EEB2D1E68A48A404192D96435E82EE2064F667DD7FB43BB6F06B5E.apk;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;51362;5064;3447;3063;254;384;1363;60;2158;6
com.quran.mp3.maherm3iqli-069197483E45CBD1093E9E27C6E144B4D212C0815FD748B8A391FCE3C873B91A.apk;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;81956;7598;4424;3926;497;498;2677;68;2540;6
com.fgl.bramzygomatic.kingsandknights-0EF79991FDC9CAB427E103EA0530F84AF3B83DFDDB629F71A4BA0A4BE39A9384.apk;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;52459;1930;437;365;161;72;1332;2;3052;0
com.puzzle.bubblebird-181582FCB7402310761873ABE1AB3F6F0C76B7A5B5D90AB3022620BA220E7C2F.apk;19;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;67106;60200;56544;2673;789;53871;2867;359;3912;2
com.nodekstudios.bongosfree-035F77D716E77181246C50BDD216C7E8AFEB30768F24C1BBEAA4C7488C8956EC.apk;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;10162;494;188;180;8;8;298;1;418;0
com.jb.gosms.pctheme.Elegant-0B592D9B0EDDB25238027988ED8BE31FAC8282210FF19EF3E2B318C56705C705.apk;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;119778;74876;36106;35281;2014;825;36756;384;7444;1
com.neonbd.sonkolitoHumayunAzad-153F3198B19A8C82BE822AEF8A42A235CE91A6105E02F01E9440C4683FED3A1B.apk;7;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;42584;17530;15800;8174;23;7626;1707;86;2192;5
com.liberipoulos.pink-0F389EE462901E46ACB4493BA47FA6FDC4E006010419FFEB86DC5505F02EACE9.apk;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;55532;5684;2565;2368;935;197;2184;9;1614;0
com.andromo.dev494370.app511341-1B73F1DDEE4854F88D37501FA0AA9EC039ED59A76B2780880985720F0F8771F5.apk;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;112147;3315;1313;1021;498;292;1504;7;2452;0
live.wallpaper.gemstones.shiny.limpid.gemstoneprecious.stones.glistening.glossy-06DBA30A84CB11F2F58D75F7C62810D917D7F8CACBD19F61B003C24D4C3CB9EC.apk;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;55556;71438;61848;61546;90;302;9500;125;5364;1
com.coffeemeetfriends.freecoffeemeetsbageladvice-1A4C6EBA223B6D17325866279034FD1993076BAA0C2AADC60C1D8AE90574991F.apk;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;46258;2970;872;642;349;230;1749;7;2663;0
jp.komakuro.book21-0D3C62ADB8F6167FF5A98A14B9FA4C0BA1E1799FCEF64805772C3BE942C4C2E3.apk;9;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;45595;20313;18416;11166;96;7250;1801;87;2421;5
com.yugel.laughningapp-047B8F71A9D55E7B1C50B7C4FED10AD4235F5048B54B950B839888A49E9A63C7.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;43952;17226;15380;7582;112;7798;1734;87;2398;5
com.awesomeframes.raindropsphotoframes-0C889DCA4DFD608D78D70FA0EC2E1F6F1D97F3A2599B4325A1E4BE3DC18DBC60.apk;14;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;136234;332170;279740;64728;832;215012;51598;93;8566;5
com.bestapps.moderngunshipbattlegame.free-17D41978567D3C4532EF866FF829F319767356535B4AC81D4D1C69EFE1DC1B73.apk;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;111833;157552;152741;1909;2000;150832;2811;462;5908;1
com.mobadu.Maze-0ECA38AB5D00C999E8A9A7918A865D4F30AF017E67EB11F2228CFFD3C06048B2.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;68148;48313;45525;32077;67;13448;2721;92;2582;5
com.colortime.animalmandala-002497B5011848D50E148ECE3E3C46CACEA64782F97A26DC7508209F37A991A3.apk;26;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;6;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;186172;374696;272455;70083;3231;202372;99010;98;9969;5
hr.apps.n207164786-171C4CDD00275D6FD6CB3BBDB79B93459387F08940990EE09EEC50E76059E5F8.apk;40;1;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;198602;662416;364335;161197;105426;203138;192655;244;8536;11
com.mobirix.ofdp3d-0DED2672B13928A4D6322C3C8C2533F4EE85994F4CC7F68D7BE16188B07854D8.apk;33;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;7;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;84772;295366;270035;67151;1009;202884;24322;254;5125;5
com.moneybookers.skrillpayments-0C56188D58061CCC1788193FA78942EBFB07A8743C06840F5814B1CDD516BCB0.apk;11;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;108470;161694;64998;64569;705;429;95991;603;8513;1
com.wallpaper.picture.bluebonnetwallpaper.blume.flowerpictures.blossomwallpaper.beautiful.natural-19519389CEA3367AF2EDEDD1EEAEE3CAC92E71EFD287F62C5092C75FDE3ED605.apk;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;72335;8575;3462;3121;1295;341;3818;9;3385;0
com.photoframe.art-14B8E4609A5472F857CDC0A56D21A5598C290865DF372629BD9F95ACC3C251A3.apk;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;73890;11352;8219;7919;343;300;2790;62;3140;6
com.jesskinchen.fastfacts-1A225BE4CC62D06D28A9CF21405133B2A0F82131570C4BFC9C172D8BA881B7E5.apk;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;36432;1415;307;274;70;33;1038;4;2456;0
com.connectill-050FC72A109E0E6D9F489AED75CB092FB97A6DBCEB99A8B13E8E565B9CE72AA1.apk;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;140935;5378;696;633;185;63;4497;2;4584;0
com.mihaicostea.financialplanning-04E93BCB16BE850D89DABDF2197279F1F7AB26A66CFA2ED65830FA16A85D8CB9.apk;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;72197;154173;144762;62761;50;82001;9361;57;3824;5
com.master.clear.booster-0E250EC5CF54026B3AEF40FD590CC3C8CC2013A41E6C42F5AEF2D0AD186A7C57.apk;21;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;97400;370273;265191;64722;1406;200469;103676;91;4335;5
com.clans.bike_racing_dino-14FE34F86110E5A36CDBFED7FB7DE8402C0A1A607DD6B5A9312A25AB9D251BD4.apk;15;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;79889;5056;2310;1821;921;489;1825;16;4585;0
com.infoland.mechanical_production_process-17253B541CF41949C7BC4968DC8629E0AACF38F624BA8B1AF1A923C287B89154.apk;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;72131;54029;32785;32500;591;285;20653;61;2823;8
bwebmedia.strawberryicecreamsandwiches-009BFE9E5617491B52CAE17F162CBBA14F06305245EEC1838521E9E0CDF4D2D9.apk;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;89790;54472;33374;32964;689;410;20409;67;3814;8
com.cs.cruiser.simulator.driving.free.apps-1494772B18BB96517E22B8B2ADF528FDD7A3138C96A9F383E73F875B61A9DD3D.apk;27;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;92574;481258;444693;65466;1796;379227;34769;626;6765;5
com.mobileinventor.instepdanceandfitness-14C5F315CAE3D7A277D8ACF9CC69A472E78C590394A5648E7D3754A988DF437A.apk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28387;947;0;0;0;0;947;0;1391;0
com.gdev.mergan-18A073C5AE5FDF62E0DC4F6E18A907B3710B5DE0DC12723ECAA84A550E43B8E4.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;56550;51816;48662;28914;157;19748;2997;89;2564;5
com.luxury.nivorboq_pjzbjddw-0A5BE2D23A3B4C58BAF74BDAEEE371352883C4ADF5C24773D33CF6FF85026DA8.apk;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;209921;11094;4556;3781;1697;775;4841;15;7501;0
com.besmart.thermostat-1606FA372C91C4E17CBBBB76762FDD35C7B0EB5259D909A98F8863558739742A.apk;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;105263;7689;1751;1598;1070;153;4868;4;4143;0
com.hoanglong.ultimatecalculator-031AC0FB66721DB39C13E1F67F75FA125C309BEA11CA046BEAAA2485D47F6C5A.apk;9;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;46549;16309;14048;8543;195;5505;2066;86;2206;5
com.ModernBathroomDesigns.rajaoloan-0EA2A8D864A40F736486F82F598AF9A2078C61C208C4CC844FB9EED5E5D7B6D4.apk;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;40419;3364;1230;1138;764;92;1370;9;1345;0
com.cisco.webex.meetings-01CDAF7B9888EC4E1F233A337E5ABF3F5C5483E5CA7EFD24F9678FD9FF2E8119.apk;22;4;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1209769;236875;54659;44621;3400;10038;178816;265;9648;2
com.adventure.gameaadvtnewjungle-16EB0CF4E092C58E8860E8C5B275BEDAFFE2CA47D3E4CDE9D4960A32C23FA37A.apk;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;78410;60189;33907;33302;499;605;25783;66;2807;8
com.touchpal.atheme_nebula_explosion-03B3F3DB74897DA6CF2771A07F6CE693FF4CAEF7D4AE1BCB67782DA8E3C95A37.apk;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;51321;4183;1641;1293;570;348;1972;12;3579;0
com.bikerphotoeditor.coolpictures-1B41E9D547147015B72ED5EFC264EA925F8C65B2A6ADBEF947A6A7F3EEC31E22.apk;14;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;114059;335686;272801;65673;1083;207128;61802;93;8569;5
com.mzeer.islamicclassroom-196E95BCF22F606E8B3D6B6962D2C9CF997ABEE170989D550BBD3D5C3B4F6887.apk;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;50233;1967;658;419;326;239;983;8;1619;0
com.wisesoftware.ilkbaharduvarkagidi-0BFADA4B5B1316C84062DC569CFDBD6B923474D3656EEA148AC55BD0C3ADA99D.apk;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;63968;3487;1418;1051;635;367;1434;8;1759;0
com.sega.kingdomconquestii-0BA9CEB7D885DC720D8EFD18FAAC210BB01CC7AF8AA657E6F4727C3F36697B3F.apk;27;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;100528;10573;7366;3117;981;4249;2226;51;2955;3
com.garlic.daily.android-0C09C3B4F7074B6703145D4ACAD3EFDD6798F6DC79CFB215239D4F1A1D5513FE.apk;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;97593;47850;33643;33066;1008;577;13199;67;3096;8
net.sesamo.genverde-097B489AEA3ED18FD53FA45BBC3CF19F672276424E1B16A9AA85B03CFE72AAD8.apk;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;39860;53509;32144;32093;355;51;21010;75;991;8
com.jb.gokeyboard.theme.gothemes_color_treasure-19B1959910C617950137791EC648A2132C6E7666EA214253D7161BDD0F4F8AA7.apk;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;53847;6730;2982;2329;1056;653;2692;12;3576;0
com.family.kidsfungame.motuhillcarracing-093D8E97B705E34830A18251C2BC824CB4A7D8FE7FFBC58DDFC28B3127FED769.apk;9;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;83194;89781;85154;47460;130;37694;4497;59;2605;5
com.photocaptions.photofun-0411A80E16202F359AF3C90DE1B75E64D941A1AE1107886D43215EFE5CE24486.apk;15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;131509;298377;266273;65587;870;200686;31234;62;6451;5
